Site Id,Account Number,Category,Customer,Property ID,Lot,Unit,Street Number,Street,Suburb,Postcode,Zone,Lat,Lng,Total Bins,Run Flags,Parent Site ID,Parent Site Address,120L Street Recycling,240L Street Litter,240L Street Recycling,Count of 120L Street Recycling,Count of 240L Street Litter,Count of 240L Street Recycling,All Runs for Deliveries,All Runs for Street Litter,All Runs for Street Recycling
4045282,,Street Litter,None,193,,,166-168,Ocean Beach Road - Medical Centre,SORRENTO,3943,,-38.339802,144.736825,0,,,,,,,0,0,0,,,
4045283,,Street Litter,None,194,,,157-163,Ocean Beach Road - Patrick's Corner,SORRENTO,3943,,-38.340137,144.736839,0,,,,,,,0,0,0,,,
4045284,,Street Litter,None,195,,,128-136,Ocean Beach Road - Antiques Shop,SORRENTO,3943,,-38.339607,144.73777,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045285,,Street Litter,None,196,,,119,Ocean Beach Road - At Sussan,SORRENTO,3943,,-38.339871,144.737817,0,,,,,,,0,0,0,,,
4045286,,Street Litter,None,197,,,108,Ocean Beach Road - IGA,SORRENTO,3943,,-38.339483,144.738236,0,,,,,,,0,0,0,,,
4045287,,Street Litter,None,198,,,101,Ocean Beach Road - at TAB,SORRENTO,3943,,-38.339685,144.738626,0,,,,,,,0,0,0,,,
4045288,,Street Litter,None,199,,,1,Hotham Road - BBQ Area opp. Police Station,SORRENTO,3943,,-38.336302,144.742407,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045289,,Street Litter,None,200,,,68-74,Ocean Beach Road - Gym/Salt Room,SORRENTO,3943,,-38.339256,144.739197,0,,,,,,,0,0,0,,,
4045290,,Street Litter,None,201,,,77,Ocean Beach Road - at Park benches,SORRENTO,3943,,-38.339556,144.739182,0,,,,,,,0,0,0,,,
4045291,,Street Litter,None,202,,,54-56,Ocean Beach Road - Flight Centre,SORRENTO,3943,,-38.339172,144.73956,0,,,,,,,0,0,0,,,
4045292,,Street Litter,None,203,,,69,Ocean Beach Road - Beach Club,SORRENTO,3943,,-38.339455,144.739594,0,,,,,,,0,0,0,,,
4045293,,Street Litter,None,204,,,42,Ocean Beach Road - Brumbys,SORRENTO,3943,,-38.339083,144.739937,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045294,,Street Litter,None,205,,,55,Ocean Beach Road - Sorrento Meats,SORRENTO,3943,,-38.339325,144.740146,0,,,,,,,0,0,0,,,
4045295,,Street Litter,None,206,,,40,Ocean Beach Road - Commonwealth Bank,SORRENTO,3943,,-38.339013,144.740236,0,,,,,,,0,0,0,,,
4045296,,Street Litter,None,207,,,10-16,Ocean Beach Road - Country Road,SORRENTO,3943,,-38.338842,144.74099,0,,,,,,,0,0,0,,,
4045297,,Street Litter,None,208,,,25,Ocean Beach Road - Fish &Chip Shop,SORRENTO,3943,,-38.339135,144.740985,0,,,,,,,0,0,0,,,
4045298,,Street Litter,None,209,,,2-8,Ocean Beach Road - Stringers Store,SORRENTO,3943,,-38.33879,144.74125,0,,,,,,,0,0,0,,,
4045299,,Street Litter,None,210,,,21,Ocean Beach Road - Continental Hotel,SORRENTO,3943,,-38.339126,144.741032,0,,,,,,,0,0,0,,,
4045300,,Street Litter,None,211,,,2,Esplanade - RHS of Pier Entrance,SORRENTO,3943,,-38.336526,144.744754,0,,,,,,,0,0,0,,,
4045301,,Street Litter,None,212,,,2,Esplanade - LHS of Pier Entrance,SORRENTO,3943,,-38.336525,144.744409,0,,,,,,,0,0,0,,,
4045302,,Street Litter,None,213,,,2,Esplanade - Pier Carpark,SORRENTO,3943,,-38.337055,144.744399,0,,,,,,,0,0,0,,,
4045303,,Street Litter,None,214,,,2,Esplanade - Bus Stop/ Toilet Block at Pier,SORRENTO,3943,,-38.337283,144.744039,0,,,,,,,0,0,0,,,
4045304,,Street Litter,None,215,,,1,Esplanade - Opp. Morgans Bar,SORRENTO,3943,,-38.337992,144.743961,0,,,,,,,0,0,0,,,
4045305,,Street Litter,None,216,,,14,Hotham Road - Sorrento Park,SORRENTO,3943,,-38.335427,144.741505,0,,,,,,,0,0,0,,,
4045307,,Street Litter,None,218,,,14,Hotham Road - Sorrento Park,SORRENTO,3943,,-38.334624,144.740307,0,,,,,,,0,0,0,,,
4045309,,Street Litter,None,220,,,860,Melbourne Road - David MacFarlane Reserve,SORRENTO,3943,,-38.336584,144.734945,0,,,,,,,0,0,0,,,
4045311,,Street Litter,None,222,,,48,Kerferd Avenue - Bus Stop,SORRENTO,3943,,-38.34056,144.740113,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045312,,Street Litter,None,223,,,69,St Pauls Road - General Store,SORRENTO,3943,,-38.347322,144.743002,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045313,,Street Litter,None,224,,,72,St Pauls Road - Bus Stop,SORRENTO,3943,,-38.347558,144.74241,0,,,,,,,0,0,0,,,
4045314,,Street Litter,None,225,,,20,Darling Road - Preschool,SORRENTO,3943,,-38.341335,144.739005,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045316,,Street Litter,None,227,,,823,Melbourne Road - Activity Centre,SORRENTO,3943,,-38.341683,144.736587,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045317,,Street Litter,None,228,,,99,Bass Meadows Boulevard - Rec Hall &Preschool (G),ST ANDREWS BEACH,3941,,-38.422284,144.838043,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045318,,Street Litter,None,229,,,1825,Point Nepean Road - Bus Stop (Coles Express),TOOTGAROOK,3941,,-38.367195,144.862277,0,,,,,,,0,0,0,,,
4045320,,Street Litter,None,231,,,2,Barry Street - Tootgarook Senior Citizens,TOOTGAROOK,3941,,-38.370349,144.859985,0,,,,,,,0,0,0,,,
4045321,,Street Litter,None,232,,,24,Barry Street - Tootgarook Preschool & Maternal Health Centre,TOOTGAROOK,3941,,-38.370561,144.858587,0,,,,,,,0,0,0,,,
4045322,,Street Litter,None,233,,,30,Barry Street - Tootgarook Memorial Hall,TOOTGAROOK,3941,,-38.370461,144.857879,0,,,,,,,0,0,0,,,
4045323,,Street Litter,None,234,,,5,Guest Street - Milkbar,TOOTGAROOK,3941,,-38.379538,144.85726,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045324,,Street Litter,None,235,,,69,Marshall Street - Dog Park,TOOTGAROOK,3941,,-38.378755,144.841976,0,,,,,,,0,0,0,,,
4045325,,Street Litter,None,236,,,3050,Frankston-Flinders Road - Shops,BALNARRING,3926,,-38.37379,145.125395,0,,,,,,,0,0,0,,,
4045326,,Street Litter,None,237,,,3025,Frankston-Flinders Road - Bus Stop,BALNARRING,3926,,-38.374071,145.126166,0,,,,,,,0,0,0,,,
4045327,,Street Litter,None,238,,,95,Balnarring Road - Balnarring Recreation Reserve (G),BALNARRING,3926,,-38.362927,145.116143,0,,,,,,,0,0,0,,,
4045328,,Street Litter,None,239,,,28,Stumpy Gully Road - Reserve,BALNARRING,3926,,-38.37056,145.127434,0,,,,,,,0,0,0,,,
4045329,,Street Litter,None,240,,,3025,Frankston-Flinders Road - Reserve Playground,BALNARRING,3926,,-38.37413,145.126531,0,,,,,,,0,0,0,,,
4045332,,Street Litter,None,243,,,3055,Frankston-Flinders Road - MCHC,BALNARRING,3926,,-38.374336,145.125025,0,,,,,,,0,0,0,,,
4045334,,Street Litter,None,245,,,10,Seawind Road - to Beach,BALNARRING BEACH,3926,,-38.395318,145.115535,0,,,,,,,0,0,0,,,
4045335,,Street Litter,None,246,,,6,Esplanade - to Beach,BALNARRING BEACH,3926,,-38.394067,145.117652,0,,,,,,,0,0,0,,,
4045336,,Street Litter,None,247,,,6,Tulum Court - Beach Entrance,BALNARRING BEACH,3926,,-38.393184,145.120734,0,,,,,,,0,0,0,,,
4045337,,Street Litter,None,248,,,10,Mason-Smith Road - to Beach,BALNARRING BEACH,3926,,-38.392824,145.122245,0,,,,,,,0,0,0,,,
4045338,,Street Litter,None,249,,,1A,Foreshore Road - Yacht Club,BALNARRING BEACH,3926,,-38.390384,145.127533,0,,,,,,,0,0,0,,,
4045339,,Street Litter,None,250,,,1A,Foreshore Road,BALNARRING BEACH,3926,,-38.390992,145.125516,0,,,,,,,0,0,0,,,
4045340,,Street Litter,None,251,,,154,Balnarring Beach Road - Robertson Recreation Reserve,BALNARRING BEACH,3926,,-38.390161,145.124788,0,,,,,,,0,0,0,,,
4045341,,Street Litter,None,252,,,3255,Frankston-Flinders Road - Hann Creek Reserve,BALNARRING,3926,,-38.383019,145.108211,0,,,,,,,0,0,0,,,
4045342,,Street Litter,None,253,,,80,Baxter-Tooradin Road - Near Baxter Pharmacy in Thomas St,BAXTER,3911,,-38.195311,145.158133,0,,,,,,,0,0,0,,,
4045343,,Street Litter,None,254,,,82,Baxter-Tooradin Road - Outside Baxter Bakehouse in Thomas St,BAXTER,3911,,-38.195351,145.158387,0,,,,,,,0,0,0,,,
4045344,,Street Litter,None,255,,,92,Baxter-Tooradin Road - Outside Fish & Chip Shop,BAXTER,3911,,-38.19539,145.158785,0,,,,,,,0,0,0,,,
4045345,,Street Litter,None,256,,,636,Frankston-Flinders Road - At Restaurant,BAXTER,3911,,-38.194696,145.14815,0,,,,,,,0,0,0,,,
4045346,,Street Litter,None,257,,,77,Baxter-Tooradin Road - Bus Stop,BAXTER,3911,,-38.195427,145.157705,0,,,,,,,0,0,0,,,
4045348,,Street Litter,None,259,,,300,Baxter Tooradin Road - Corner Grants Road,BAXTER,3911,,-38.199055,145.182772,0,,,,,,,0,0,0,,,
4045349,,Street Litter,None,260,,,35,Olstead Drive - Harold Reid Reserve,BAXTER,3911,,-38.197815,145.152838,0,,,,,,,0,0,0,,,
4045350,,Street Litter,None,261,,,8,Acorn Way - Dog Park *must reverse down*,BAXTER,3911,,-38.191389,145.156268,1,,,,,NA,,0,1,0,,,
4045353,,Street Litter,None,264,,,13,Railway Road - MCHC Baxter,BAXTER,3911,,-38.197049,145.156341,0,,,,,,,0,0,0,,,
4045354,,Street Litter,None,265,,,211,Baxter-Tooradin Road - Baxter Community Hall,BAXTER,3911,,-38.197348,145.170048,0,,,,,,,0,0,0,,,246- RECYCLE (AM) TUES
4045355,,Street Litter,None,266,,,26,Olstead Drive - Baxter Pre School,BAXTER,3911,,-38.197838,145.152506,0,,,,,,,0,0,0,,,
4045356,,Street Litter,None,267,,,101,Hendersons Road - Graham Myers Reserve (G),BITTERN,3918,,-38.339973,145.167568,0,,,,,,,0,0,0,,,
4045357,,Street Litter,None,268,,,2431,Frankston-Flinders Road - Railway Station,BITTERN,3918,,-38.336823,145.177964,0,,,,,,,0,0,0,,,
4045358,,Street Litter,None,269,,,38,Creswell Road - Tennis Club,BITTERN,3918,,-38.339891,145.169491,0,,,,,,,0,0,0,,,
4045359,,Street Litter,None,270,,,7,Flinders Street - Reserve,BITTERN,3918,,-38.345724,145.177626,0,,,,,,,0,0,0,,,
4045360,,Street Litter,None,271,,,2426,Frankston-Flinders Road - Bittern Hall,BITTERN,3918,,-38.336015,145.177709,0,,,,,,,0,0,0,,,
4045361,,Street Litter,None,272,,,2426,Frankston-Flinders Road - Preschool (G),BITTERN,3918,,-38.335953,145.177505,0,,,,,,,0,0,0,,,
4045362,,Street Litter,None,273,,,101,Hendersons Road - Bittern Community Centre,BITTERN,3918,,-38.34024,145.167174,0,,,,,,,0,0,0,,,
4045365,,Street Litter,None,276,,,345,Stony Point Road - Bus Stop,CRIB POINT,3919,,-38.35271,145.193912,0,,,,,,,0,0,0,,,
4045366,,Street Litter,None,277,,,143,Disney Street - Shops,CRIB POINT,3919,,-38.353599,145.19413,0,,,,,,,0,0,0,,,
4045367,,Street Litter,None,278,,,1,Mills Avenue - Westernport Equestrian - Balnarring Pony Club,CRIB POINT,3919,,-38.342012,145.192442,0,,,,,,,0,0,0,,,
4045368,,Street Litter,None,279,,,409,Stony Point Road - Bus Stop,CRIB POINT,3919,,-38.346322,145.190963,0,,,,,,,0,0,0,,,
4045369,,Street Litter,None,280,,,487,Stony Point Road - Bus Stop,CRIB POINT,3919,,-38.339404,145.187852,0,,,,,,,0,0,0,,,
4045370,,Street Litter,None,281,,,17,Market Street - Reserve,CRIB POINT,3919,,-38.350369,145.189902,0,,,,,,,0,0,0,,,
4045371,,Street Litter,None,282,,,202,Stony Point Road - At Cafe & Cellar,CRIB POINT,3919,,-38.364999,145.203926,0,,,,,,,0,0,0,,,
4045372,,Street Litter,None,283,,,203,Stony Point Road - AW Peterson Reserve Carpark BBQs,CRIB POINT,3919,,-38.365077,145.20372,0,,,,,,,0,0,0,,,
4045373,,Street Litter,None,284,,,189,Disney Street - Crib Point Cemetery,CRIB POINT,3919,,-38.353641,145.187946,0,,,,,,,0,0,0,,,
4045374,,Street Litter,None,285,,,7,Park Road - Community Hall,CRIB POINT,3919,,-38.362386,145.204383,0,,,,,,,0,0,0,,,
4045375,,Street Litter,None,286,,,31A,Governors Road - Cyril Fox Reserve,CRIB POINT,3919,,-38.358593,145.202883,0,,,,,,,0,0,0,,,
4045377,,Street Litter,None,288,,,31,Governors Road - Swimming Pool Complex,CRIB POINT,3919,,-38.359426,145.205433,0,,,,,,,0,0,0,,,
4045378,,Street Litter,None,289,,,1,Stony Point Road - Jetty,CRIB POINT,3919,,-38.373892,145.222137,0,,,,,,,0,0,0,,,
4045379,,Street Litter,None,290,,,90,Canadian Bay Road - Community Hall,MOUNT ELIZA,3930,,-38.182988,145.087015,0,,,,,,,0,0,0,,,
4045380,,Street Litter,None,291,,,95-97,Wimbledon Avenue - Mt Eliza Preschool,MOUNT ELIZA,3930,,-38.185789,145.087307,0,,,,,,,0,0,0,,,
4045382,,Street Litter,None,293,,,44-54,Barmah Street - Kunyung Preschool,MOUNT ELIZA,3930,,-38.191789,145.082028,0,,,,,,,0,0,0,,,
4045384,,Street Litter,None,295,,,26,Olstead Drive - Baxter Pre School (R),BAXTER,3911,,-38.197672,145.152716,0,,,,,,,0,0,0,,,
4045387,,Street Litter,None,298,,,21,"Worwong Avenue - MCHC, PS, SC",SOMERVILLE,3912,,-38.231118,145.170737,0,,,,,,,0,0,0,,,
4045388,,Street Litter,None,299,,,1085,Frankston-Flinders Road - Somerville Library,SOMERVILLE,3912,,-38.224761,145.176917,0,,,,,,,0,0,0,,,
4045390,,Street Litter,None,301,,,37,Eramosa Road East - Preschool,SOMERVILLE,3912,,-38.224136,145.178786,0,,,,,,,0,0,0,,,
4045391,,Street Litter,None,302,,,14,Edward Street - Street Litter (R),SOMERVILLE,3912,,-38.224791,145.172784,0,,,,,,,0,0,0,,,
4045395,,Street Litter,None,306,,,10,Pound Road - Willum Warrain Gathering Place,HASTINGS,3915,,-38.311777,145.180797,0,,,,,,,0,0,0,,,
4045398,,Street Litter,None,309,,,3,High Street - Public Hall,HASTINGS,3915,,-38.307869,145.194201,0,,,,,,,0,0,0,,,
4045402,,Street Litter,None,313,,,1973,Frankston-Flinders Road - Community Hub,HASTINGS,3915,,-38.297047,145.184375,0,,,,,,,0,0,0,,241 - WEST FRI,
4045403,,Street Litter,None,314,,,6,Wallaroo Place - Westpark Preschool & Wallaroo MCHC,HASTINGS,3915,,-38.29818,145.174104,0,,,,,,,0,0,0,,,
4045404,,Street Litter,None,315,,,101,Hendersons Road - Community Centre (R),BITTERN,3918,,-38.339969,145.167551,0,,,,,,,0,0,0,,,
4045406,,Street Litter,None,317,,,3035,Frankston-Flinders Road - Hall,BALNARRING,3926,,-38.374248,145.125806,0,,,,,,,0,0,0,,,
4045408,,Street Litter,None,319,,,,Frankston-Flinders Road - Preschool (G),BALNARRING,3926,,-38.374747,145.125498,0,,,,,,,0,0,0,,,
4045409,,Street Litter,None,320,,,16,Ocean View Crescent - Somers Preschool (G),SOMERS,3927,,-38.393017,145.16224,0,,,,,,,0,0,0,,,
4045410,,Street Litter,None,321,,,67,Byrnes Road - Street litter bin at Hall,SHOREHAM,3916,,-38.427627,145.044957,0,,,,,,,0,0,0,,,
4045414,,Street Litter,None,325,,,,Flinders Foreshore - Pier,FLINDERS,3929,,-38.475836,145.024877,0,,,,,,,0,0,0,,,
4045415,,Street Litter,None,326,,,1,Esplanade - Flinders Foreshore,FLINDERS,3929,,-38.476415,145.0247,0,,,,,,,0,0,0,,,
4045416,,Street Litter,None,327,,1,33,Cook Street - At Real Estate,FLINDERS,3929,,-38.474207,145.018643,0,,,,,,,0,0,0,,,
4045417,,Street Litter,None,328,,5,33,Cook Street - At Fish &Chips,FLINDERS,3929,,-38.474207,145.018643,0,,,,,,,0,0,0,,,
4045418,,Street Litter,None,329,,9,33,Cook Street - At Spa,FLINDERS,3929,,-38.474207,145.018643,0,,,,,,,0,0,0,,,
4045419,,Street Litter,None,330,,,43,Cook Street - Bus Stop,FLINDERS,3929,,-38.474049,145.017514,0,,,,,,,0,0,0,,,
4045420,,Street Litter,None,331,,,49,Cook Street - At Post Office,FLINDERS,3929,,-38.473958,145.016822,0,,,,,,,0,0,0,,,
4045421,,Street Litter,None,332,,,53-59,Cook Street - Norman Street Reserve,FLINDERS,3929,,-38.473808,145.015573,0,,,,,,,0,0,0,,,
4045422,,Street Litter,None,333,,,42,Cook Street - at the front of the vacant block near Flinders Pharmacy,FLINDERS,3929,,-38.473751,145.017569,0,,,,,,,0,0,0,,,
4045423,,Street Litter,None,334,,,48,Cook Street - Outside General Store,FLINDERS,3929,,-38.473752,145.017063,0,,,,,,,0,0,0,,,
4045424,,Street Litter,None,335,,,54-56,Cook Street - Outside Public Hall (Street Litter Bin),FLINDERS,3929,,-38.473651,145.015829,0,,,,,,,0,0,0,,,
4045425,,Street Litter,None,336,,,23-31,Cook Street - Flinders Hotel,FLINDERS,3929,,-38.474327,145.019101,0,,,,,,,0,0,0,,,
4045426,,Street Litter,None,337,,,26,Barker Street - BA Cairns Reserve (G),FLINDERS,3929,,-38.471461,145.016091,0,,,,,,,0,0,0,,,
4045427,,Street Litter,None,338,,,3,Cove Lane - To Beach,FLINDERS,3929,,-38.470258,145.025323,0,,,,,,,0,0,0,,,
4045428,,Street Litter,None,339,,,5,Stokes Street - Flinders Cemetery,FLINDERS,3929,,-38.469734,145.014594,0,,,,,,,0,0,0,,,
4045429,,Street Litter,None,340,,,62,Bass Street - Flinders Preschool & Playgroup,FLINDERS,3929,,-38.47473,145.014644,0,,,,,,,0,0,0,,,
4045430,,Street Litter,None,341,,,54-56,Cook Street - Civic Hall,FLINDERS,3929,,-38.473565,145.015974,0,,,,,,,0,0,0,,,
4045431,,Street Litter,None,342,,,2,Marine Parade - Foreshore bins,HASTINGS,3915,,-38.306851,145.194106,0,,,,,,,0,0,0,,,
4045433,,Street Litter,None,344,,,2,Marine Parade - Pelican Park,HASTINGS,3915,,-38.306851,145.194106,0,,,,,,,0,0,0,,,
4045434,,Street Litter,None,345,,,Opp 109,Marine Parade - Entrance to Leash Free,HASTINGS,3915,,-38.300905,145.191371,0,,,,,,,0,0,0,,,
4045435,,Street Litter,None,346,,,69,Marine Parade - Opp Cool Store Rd,HASTINGS,3915,,-38.303038,145.19219,0,,,,,,,0,0,0,,,
4045436,,Street Litter,None,347,,,28,Victoria Street - Outside Laundry Mat,HASTINGS,3915,,-38.307083,145.190345,0,,,,,,,0,0,0,,,
4045438,,Street Litter,None,349,,,12-22,Victoria Street - KMART shops,HASTINGS,3915,,-38.308633,145.189425,0,,,,,,,0,0,0,,241 - WEST TUE,
4045439,,Street Litter,None,350,,,11,Alfred Street - Hastings Walk (G),HASTINGS,3915,,-38.308331,145.189278,0,,,,,,,0,0,0,,,
4045440,,Street Litter,None,351,,,21,High Street - Outside Salvation Army,HASTINGS,3915,,-38.307789,145.192723,0,,,,,,,0,0,0,,,
4045441,,Street Litter,None,352,,,97,High Street - Outside Subway,HASTINGS,3915,,-38.307799,145.189094,0,,,,,,,0,0,0,,,
4045442,,Street Litter,None,353,,,54,High Street - NAB Bank,HASTINGS,3915,,-38.307674,145.191104,0,,,,,,,0,0,0,,,
4045443,,Street Litter,None,354,,,75,High Street - Outside Sandwich King,HASTINGS,3915,,-38.307799,145.190143,0,,,,,,,0,0,0,,,
4045444,,Street Litter,None,355,,,35,High Street - Outside High on Fruit,HASTINGS,3915,,-38.307799,145.19177,0,,,,,,,0,0,0,,,
4045445,,Street Litter,None,356,,,101,High Street - Outside Dad's Kitchen,HASTINGS,3915,,-38.307799,145.188814,0,,,,,,,0,0,0,,,
4045446,,Street Litter,None,357,,,63,High Street - On corner opposite Post office,HASTINGS,3915,,-38.307809,145.190714,0,,,,,,,0,0,0,,,
4045447,,Street Litter,None,358,,,148,Salmon Street - IGA Carpark,HASTINGS,3915,,-38.308539,145.192947,0,,,,,,,0,0,0,,,
4045448,,Street Litter,None,359,,,3,High Street - Outside Hastings Library,HASTINGS,3915,,-38.30778,145.19378,0,,,,,,,0,0,0,,,
4045449,,Street Litter,None,360,,,51,High Street - at Pedestrian Crossing near Terry White Chemist,HASTINGS,3915,,-38.307799,145.191183,0,,,,,,,0,0,0,,,
4045450,,Street Litter,None,361,,,108,High Street - Elite Fitness,HASTINGS,3915,,-38.30762,145.18877,0,,,,,,,0,0,0,,,
4045451,,Street Litter,None,362,,,145,Salmon Street - Outside Peaches and Cream,HASTINGS,3915,,-38.307247,145.193664,0,,,,,,,0,0,0,,,
4045452,,Street Litter,None,363,,,48,King Street - Taxi Rank near rear of Coles Car park,HASTINGS,3915,,-38.30715,145.192015,0,,,,,,,0,0,0,,,
4045453,,Street Litter,None,364,,,45,King Street - Bus Stop (toilet block),HASTINGS,3915,,-38.30719,145.192244,0,,,,,,,0,0,0,,,
4045454,,Street Litter,None,365,,,15,Church Street - Coles Car Park,HASTINGS,3915,,-38.306681,145.191034,0,,,,,,,0,0,0,,,
4045455,,Street Litter,None,366,,,15,Church Street - Coles,HASTINGS,3915,,-38.306609,145.191354,0,,,,,,,0,0,0,,,
4045456,,Street Litter,None,367,,,,Skinner Street - Foreshore Boat Ramp,HASTINGS,3915,,-38.309304,145.197494,0,,,,,,,0,0,0,,,
4045457,,Street Litter,None,368,,,50,Marine Parade - Hastings Tennis Courts,HASTINGS,3915,,-38.305028,145.193058,0,,,,,,,0,0,0,,,
4045458,,Street Litter,None,369,,,70,High Street - Outside Westpac Bank,HASTINGS,3915,,-38.30762,145.19028,0,,,,,,,0,0,0,,,
4045459,,Street Litter,None,370,,,32,High Street - Outside Hastings Seafood,HASTINGS,3915,,-38.30761,145.19247,0,,,,,,,0,0,0,,,
4045460,,Street Litter,None,371,,,16,High Street - Outside Westernport Hotel,HASTINGS,3915,,-38.30761,145.193099,0,,,,,,,0,0,0,,,
4045461,,Street Litter,None,372,,,125,High Street - Outside Centrelink,HASTINGS,3915,,-38.307809,145.1871,0,,,,,,,0,0,0,,,
4045462,,Street Litter,None,373,,,82,High Street - Outside Westernport Pizza,HASTINGS,3915,,-38.30762,145.189684,0,,,,,,,0,0,0,,,
4045464,,Street Litter,None,375,,,17,Thornhill Street - JA Babington Reserve,HASTINGS,3915,,-38.29656,145.190428,0,,,,,,,0,0,0,,,
4045465,,Street Litter,None,376,,,Opp. 38,Salmon Street - Warrangine Park Carpark,HASTINGS,3915,,-38.317244,145.194511,0,,,,,,,0,0,0,,,
4045466,,Street Litter,None,377,,,1,Cemetery Road - Tyabb Cemetery (2nd bin at far end),HASTINGS,3915,,-38.302715,145.214753,0,,,,,,,0,0,0,,,
4045467,,Street Litter,None,378,,,17,Marine Parade - Hastings Preschool,HASTINGS,3915,,-38.308045,145.194899,1,,,,,378,,0,1,0,,,
4045470,,Street Litter,None,381,,,16,Herring Street - Senior Citizens (G),HASTINGS,3915,,-38.30924,145.194462,0,,,,,,,0,0,0,,,
4045472,,Street Litter,None,383,,,3,High Street - Shire Office Rear car park,HASTINGS,3915,,-38.308363,145.19429,0,,,,,,,0,0,0,,,
4045473,,Street Litter,None,384,,,2,Taven Street - Cnr of High St,HASTINGS,3915,,-38.307588,145.180195,0,,,,,,,0,0,0,,,
4045474,,Street Litter,None,385,,,152,High Street - Outside Coles Express,HASTINGS,3915,,-38.30763,145.183124,0,,,,,,,0,0,0,,,
4045475,,Street Litter,None,386,,,34,Villawood Drive - Reserve & Leash Free Area,HASTINGS,3915,,-38.30381,145.179704,0,,,,,,,0,0,0,,,
4045476,,Street Litter,None,387,,,4,Wallaroo Place - Milkbar,HASTINGS,3915,,-38.298509,145.174271,0,,,,,,,0,0,0,,,
4045477,,Street Litter,None,388,,,3,Kimbla Court - Wallaroo Reserve,HASTINGS,3915,,-38.297055,145.17336,0,,,,,,,0,0,0,,,
4045478,,Street Litter,None,389,,,,Wallaroo Place - Bus Stop,HASTINGS,3915,,-38.299632,145.174453,0,,,,,,,0,0,0,,,
4045480,,Street Litter,None,391,,,6,Wallaroo Place - Westpark Preschool & Wallaroo MCHC(R),HASTINGS,3915,,-38.29818,145.174104,0,,,,,,,0,0,0,,,
4045481,,Street Litter,None,392,,,201,High Street - Westernport Athletics Track,HASTINGS,3915,,-38.309873,145.176569,0,,,,,,,0,0,0,,,
4045482,,Street Litter,None,393,,,431,Main Ridge Tennis Club Main Creek Road,MAIN RIDGE,3928,,-38.399397,144.969214,0,,,,,,,0,0,0,,,
4045483,,Street Litter,None,394,,,305,Baldrys Road - Main Ridge Equestrian Ground (G),MAIN RIDGE,3928,,-38.413225,144.954843,0,,,,,,,0,0,0,,,
4045484,,Street Litter,None,395,,,90,Merricks Beach Road - Merricks Beach,MERRICKS,3916,,-38.401137,145.100466,0,,,,,,,0,0,0,,,
4045485,,Street Litter,None,396,,,3450,Frankston-Flinders Road - Merricks Station Reserve,MERRICKS,3916,,-38.389857,145.088634,0,,,,,,,0,0,0,,,
4045487,,Street Litter,None,398,,,700,Derril Road - Moorooduc Rec Reserve,MOOROODUC,3933,,-38.255809,145.104297,0,,,,,,,0,0,0,,,
4045488,,Street Litter,None,399,,,49,Rosserdale Crescent - to Beach,MOUNT ELIZA,3930,,-38.174486,145.079003,0,,,,,,,0,0,0,,,
4045489,,Street Litter,None,400,,,2-4,Ranelagh Drive - John Butler Reserve,MOUNT ELIZA,3930,,-38.184988,145.087637,0,,,,,,,0,0,0,,,
4045490,,Street Litter,None,401,,,105,Wimborne - John Butler Reserve,MOUNT ELIZA,3930,,-38.187296,145.088333,0,,,,,,,0,0,0,,,
4045491,,Street Litter,None,402,,,12,Ranelagh Drive - Outside The Beauty Emporium,MOUNT ELIZA,3930,,-38.184508,145.087726,0,,,,,,,0,0,0,,,
4045492,,Street Litter,None,403,,,86,Mount Eliza Way - Outside AQUA Real Estate,MOUNT ELIZA,3930,,-38.183394,145.089369,0,,,,,,,0,0,0,,,
4045493,,Street Litter,None,404,,,28,Ranelagh Drive - Outside TAB,MOUNT ELIZA,3930,,-38.18411,145.08818,0,,,,,,,0,0,0,,,
4045494,,Street Litter,None,405,,,35,Ranelagh Drive - Outside Canadian Bay Hotel,MOUNT ELIZA,3930,,-38.183498,145.088512,0,,,,,,,0,0,0,,,
4045495,,Street Litter,None,406,,,35,Ranelagh Drive - In park opposite Canadian Bay Hotel,MOUNT ELIZA,3930,,-38.183498,145.088512,0,,,,,,,0,0,0,,,
4045496,,Street Litter,None,407,,,40,Ranelagh Drive - Outside FIKA Coffee & Chocolates,MOUNT ELIZA,3930,,-38.183995,145.088358,0,,,,,,,0,0,0,,,
4045497,,Street Litter,None,408,,,46,Ranelagh Drive - Outside Eliza Dry Cleaners,MOUNT ELIZA,3930,,-38.183849,145.088525,0,,,,,,,0,0,0,,,
4045498,,Street Litter,None,409,,,108-110,Mount Eliza Way - Outside Sheepstation Cafe,MOUNT ELIZA,3930,,-38.184878,145.089037,0,,,,,,,0,0,0,,,
4045499,,Street Litter,None,410,,11,87,Mount Eliza Way - Outside Mt Eliza Groom Room,MOUNT ELIZA,3930,,-38.184323,145.089304,0,,,,,,,0,0,0,,,
